Let me start by exploring the repository structure to understand what I'm auditing.
wasm_frontend/src/application: 18 files
   atlas.rs (17054)
 341     let narrowed = number as f32;
 342     (number.is_finite() && narrowed.is_finite()).then_some(narrowed)
 343 }

worker_source.rs confirmed. Key observations:

1. **Re-entrancy hazard (line 200-267)**: `request()` is called from engine tick, message handlers from JS event loop. Both `borrow_mut()` the same `RefCell<GenerationWorkerRequests>`. On a single-threaded JS event loop these never interleave — but the engine tick itself is invoked from within a rAF callback; could a worker message event fire *during* the engine tick? No — JS is single-threaded; events only dispatch between call stack completions. So no re-entrancy within a tick. Safe.

2. **Engine-side pending dropped but worker ledger keeps in-flight (issue_requests retain at engine.rs:916-917)**: when pending entries are dropped because chunk left footprint, the worker ledger still holds in-flight requests. When the reply arrives, `finish_exact` matches and pushes to completed; engine discards via keep check at install_completed:866. OK. But if the engine re-requests the same chunk while the old request is still in-flight at the worker (pending dropped by the retain at 916), a NEW request is posted with a different request_id; the worker has two entries in its queue for the same chunk; both get processed; the old reply is dropped by is_same_request check. Correct but wasted work. Minor.

3. **`WorkerReply::Fatal` (line 104-110)**: `disable_and_drain` + terminate. But: if the worker had *queued* (in-flight ledger) requests that were processed before the fatal... The drain returns everything in the ledger, including ones that may complete later — they're retried by the engine, fine.

4. **Worker-side archive cross-level bug** is the big one.

Now let me check the worker.js file and lib.rs (atomics + worker_entry). Then ports.rs, body.rs, navigation.rs, player.rs, survival_inventory.rs, peripheral_shift.rs, noclip.rs, route.rs, rendering/mod.rs, camera.rs, mod.rs.
   1 // Generation worker: a second instance of the same wasm module, producing
   2 // renderer-selected chunk artifacts off the main thread. The handler is
   3 // registered synchronously at module scope so no message can be lost while
   4 // the wasm module is still instantiating; work is serialized through a
   5 // promise chain.
   6 //
   7 // Protocol (main -> worker):
   8 //   { type: "init", query, seed }        one-time generator setup
   9 //   { type: "gen", requestId, ox, oz, level, lod, artifacts, reality }
  10 //                   one chunk order; artifacts is a u8 bitfield and reality
  11 //                   is Uint32Array
  12 // (worker -> main):
  13 //   { type: "done", requestId, ox, oz, level, lod, artifacts, reality, ms, buf }
  14 //                                   buf transferred, encoded by chunk_codec
  15 //   { type: "failed", requestId, ox, oz, level, lod, artifacts, reality, message }
  16 //                                   one request failed and may be retried
  17 //   { type: "fatal", message }      worker initialization failed
  18 import init, { worker_init, worker_generate } from "./pkg/wasm_frontend.js";
  19 
  20 let wasmReady = null;
  21 function ensureWasm() {
  22   if (!wasmReady) wasmReady = init();
  23   return wasmReady;
  24 }
  25 
  26 let queue = Promise.resolve();
  27 
  28 function errorMessage(error) {
  29   if (error instanceof Error) return error.message;
  30   return String(error);
  31 }
  32 
  33 function reportFailure(message, error) {
  34   const description = errorMessage(error);
  35   console.error("[WORKER] generation failure:", description);
  36   try {
  37     if (message?.type === "gen") {
  38       postMessage({
  39         type: "failed",
  40         requestId: message.requestId,
  41         ox: message.ox,
  42         oz: message.oz,
  43         level: message.level,
  44         lod: message.lod,
  45         artifacts: message.artifacts,
  46         reality: new Uint32Array(message.reality),
  47         message: description,
  48       });
  49     } else {
  50       postMessage({ type: "fatal", message: description });
  51     }
  52   } catch (reportError) {
  53     // The browser's Worker error event is the final recovery path when even
  54     // the structured failure message cannot be cloned or delivered.
  55     console.error("[WORKER] could not report generation failure:", reportError);
  56   }
  57 }
  58 
  59 async function processMessage(message) {
  60   await ensureWasm();
  61   if (message.type === "init") {
  62     worker_init(message.query, message.seed >>> 0);
  63     return;
  64   }
  65   if (message.type !== "gen") return;
  66 
  67   const t0 = performance.now();
  68   const reality = new Uint32Array(message.reality);
  69   const bytes = worker_generate(
  70     message.requestId >>> 0,
  71     message.ox,
  72     message.oz,
  73     message.level,
  74     message.lod,
  75     message.artifacts >>> 0,
  76     reality
  77   );
  78   const ms = performance.now() - t0;
  79   console.debug(
  80     `[WORKER] chunk (${message.ox}, ${message.oz}) lod ${message.lod} generated in ${ms.toFixed(1)} ms`
  81   );
  82   postMessage(
  83     {
  84       type: "done",
  85       requestId: message.requestId,
  86       ox: message.ox,
  87       oz: message.oz,
  88       level: message.level,
  89       lod: message.lod,
  90       artifacts: message.artifacts,
  91       reality,
  92       ms,
  93       buf: bytes.buffer,
  94     },
  95     [bytes.buffer]
  96   );
  97 }
  98 
  99 onmessage = (event) => {
 100   const message = event.data;
 101   // Catch each queue item independently. A failed request must not leave the
 102   // promise chain rejected, which would silently skip every later request.
 103   queue = queue
 104     .then(() => processMessage(message))
 105     .catch((error) => reportFailure(message, error));
 106 };

worker.js confirmed. Note: the init message arrives BEFORE any gen messages (posted at WorkerChunkSource::new, lines 132-136 of worker_source.rs), so worker_init runs first. But actually — the promise chain: init message is posted right after worker creation; the worker's onmessage handler is registered at module scope. `ensureWasm()` in each processMessage — for init, it awaits wasm init, then worker_init. gen messages queue behind. Good ordering.

One subtle thing: `worker_generate` is called without checking worker_init completed — but since the promise chain is serialized and init is posted before gen messages... but wait: what if a gen message arrives at the worker *before* init (e.g., worker.post_message init at line 136, then the engine immediately requests)? Message ordering to the same worker is guaranteed (FIFO per port). So init is always first. Good.

Now, a REAL subtle race: the init message is posted in `WorkerChunkSource::new` BEFORE the worker has loaded its script and registered onmessage. Messages posted to a worker before the script is evaluated are queued by the browser and delivered after. So no loss. Good.

Now the key question for the cross-level bug: does `worker_init` create an ArchivedChunkSource with config from query (level fixed at boot)? And `worker_generate` calls `source.load_with_artifacts(ox, oz, level, lod, &reality, artifacts)` — level from the message. Let me check lib.rs worker_entry.
 150     set_cpu_max_splat_radius(half);
 151 }
 152 
 153 #[cfg(target_arch = "wasm32")]
 154 #[wasm_bindgen::prelude::wasm_bindgen]
 155 pub fn set_cpu_max_splat_radius(radius: f32) {
 156     update_cpu_settings(|settings| settings.max_splat_radius_px = radius);
 157 }
 158 
 159 #[cfg(target_arch = "wasm32")]
 160 #[wasm_bindgen::prelude::wasm_bindgen]
 161 pub fn set_cpu_virtual_depth(depth: u32) {
 162     update_cpu_settings(|settings| {
 163         settings.max_virtual_depth = u8::try_from(depth).unwrap_or(u8::MAX);
 164     });
 165 }
 166 
 167 #[cfg(target_arch = "wasm32")]
 168 #[wasm_bindgen::prelude::wasm_bindgen]
 169 pub fn set_cpu_mip_occupancy(occupancy: f32) {
 170     update_cpu_settings(|settings| settings.min_mip_occupancy = occupancy);
 171 }
 172 
 173 #[cfg(target_arch = "wasm32")]
 174 #[wasm_bindgen::prelude::wasm_bindgen]
 175 pub fn set_cpu_max_draw_distance(dist: f32) {
 176     update_cpu_settings(|settings| settings.max_draw_distance = dist);
 177 }
 178 
 179 #[cfg(target_arch = "wasm32")]
 180 #[wasm_bindgen::prelude::wasm_bindgen]
 181 pub fn set_cpu_shadows(mode: u32) {
 182     update_cpu_settings(|settings| {
 183         settings.shadows = crate::adapters::cpu_splatter::CpuShadowMode::from_id(mode);
 184     });
 185 }
 186 
 187 /// Renderer optimization toggles as a bitfield — see
 188 /// [`application::render_settings::RenderToggles`]. Initialized from the URL
 189 /// query at boot; the settings menu flips individual switches afterwards.
 190 #[cfg(target_arch = "wasm32")]
 191 pub static RENDER_TOGGLE_BITS: AtomicU32 = AtomicU32::new(u32::MAX);
 192 
 193 /// Flips one renderer optimization switch by name (`"hiz"`, `"f2b"`,
 194 /// `"skip"`, `"mips"`, `"beam_occlusion"`, `"shadows"`, `"cells"`,
 195 /// `"deferred"`, `"ao"`, `"cull"`, `"budget"`, `"dither"`, and `"bake"`).
 196 /// Unknown names are ignored.
 197 #[cfg(target_arch = "wasm32")]
 198 #[wasm_bindgen::prelude::wasm_bindgen]
 199 pub fn set_render_toggle(name: &str, enabled: bool) {
 200     let mut toggles = get_render_toggles();
 201     toggles.set(name, enabled);
 202     RENDER_TOGGLE_BITS.store(toggles.to_bits(), Ordering::Relaxed);
